"","prvblf","othblf","pubact","prvact","iden1","iden2","wave","sex","age","educ","work","ethnic","denom","marital","pubblf1","pubblf2","pubblf3","pubblf4","prvblf2","prvblf3","prvblf4","othblf2","pubact2","prvact2"
"1105",10,3,2,1,2,1,1,"Male",44,"High School","Full Time","White","Catholic","Separated",1,4,4,4,1,1,1,2,1,3
"1106",3,1,7,0,1,1,1,"Male",71,"High School","Unemployed","White","Christian","Married",1,4,2,3,1,1,1,2,2,1
"1107",10,1,1,1,1,1,1,"Female",37,"Degree","Full Time","White","Christian","Married",2,3,4,1,1,1,1,2,1,1
"1108",1,1,7,1,2,4,1,"Male",20,"Primary School","Part Time","Other",NA,"Single",3,4,2,4,1,2,2,1,2,1
"1109",10,1,2,1,1,1,1,"Female",69,"Primary School","Housewife","White","Christian","Married",1,3,2,1,1,1,1,2,1,1
"1110",8,1,6,1,1,1,1,"Female",50,"High School","Full Time","Black",NA,"Single",1,2,4,3,1,1,1,2,2,2
"1111",10,1,2,1,1,1,1,"Female",29,"Degree","Full Time","White","Christian","Married",2,2,2,2,1,1,1,2,1,3
"1112",10,1,3,1,1,1,1,"Female",40,"Degree","Full Time","White","Catholic","Separated",3,4,2,4,1,1,1,2,1,1
"1113",1,1,3,1,1,1,1,"Male",56,"High School","Full Time","Black","Christian","Married",2,2,2,3,1,1,1,2,2,1
"1114",10,1,2,1,1,1,1,"Female",51,"High School","Full Time","White","Other","Married",1,1,2,1,1,1,1,2,1,1
"1115",5,1,7,1,1,3,1,"Male",40,"Degree","Full Time","White","None","Married",3,4,3,5,1,1,1,2,2,3
"1116",5,5,7,1,1,2,1,"Male",48,"High School","Self Employed","Other","None","Single",4,3,2,3,1,1,1,1,2,2
"1117",10,1,1,1,1,1,1,"Male",60,"High School","Part Time","Black","Other","Widowed",1,2,2,2,1,1,1,2,1,2
"1118",10,1,7,1,1,1,1,"Female",51,"Primary School","Other","White","Christian","Separated",1,4,4,2,1,1,1,2,2,1
"1119",9,8,2,1,1,1,1,"Male",18,"High School","Unemployed","White","Other","Single",1,2,3,3,1,1,1,2,1,2
"1120",10,1,6,1,1,1,1,"Female",60,"High School","Unemployed","White","Christian","Separated",2,3,4,2,1,1,1,2,1,1
"1121",10,1,2,1,1,1,1,"Female",74,"Primary School","Unemployed","White","Christian","Married",1,1,2,2,1,1,1,2,1,1
"1122",10,3,2,1,1,1,1,"Male",42,"High School","Self Employed","Black","Christian","Single",1,3,2,4,1,1,1,2,1,1
"1123",10,1,1,1,1,1,1,"Female",46,"Some College","Other","White","Christian","Married",1,1,5,1,1,1,1,2,1,1
"1124",8,2,7,1,2,3,1,"Male",39,"Some College","Full Time","White","None","Married",3,4,2,5,1,1,1,2,2,3
"1125",10,1,7,1,1,1,1,"Female",41,"High School","Part Time","Black","Christian","Single",1,1,1,3,1,1,1,2,2,1
"1126",10,1,3,1,1,1,1,"Male",20,"Some College","Full Time","White","Christian","Single",1,4,4,2,1,1,1,2,2,1
"1127",10,1,1,1,1,1,1,"Female",29,"High School","Full Time","White","Christian","Married",1,3,2,2,1,1,1,2,1,2
"1128",10,3,2,1,1,2,1,"Male",23,"Degree","Full Time","White","None","Married",2,2,4,3,1,1,1,2,1,2
"1129",10,1,2,1,1,1,1,"Female",38,"Some College","Housewife","White","Other","Married",2,2,2,1,1,1,1,2,1,1
"1130",10,1,1,1,1,1,1,"Male",84,"Degree","Part Time","White","Other","Married",1,4,5,1,1,1,1,2,1,1
"1131",9,5,5,1,1,4,1,"Female",35,"Primary School","Full Time","White","None","Single",3,1,2,2,1,1,1,2,2,1
"1132",10,1,3,1,1,2,1,"Male",33,"High School","Other","White","Catholic","Married",1,2,3,2,1,1,1,2,2,2
"1133",10,1,2,1,1,1,1,"Male",73,"Some College","Self Employed","White","Other","Married",1,2,4,2,1,1,1,2,1,1
"1134",9,1,5,1,1,2,1,"Female",35,"High School","Full Time","White","None","Single",1,3,3,2,1,1,1,2,2,1
"1135",10,1,1,1,1,1,1,"Female",19,"Some College","Part Time","White","Christian","Single",1,2,5,1,1,1,1,2,1,1
"1136",10,1,6,1,1,2,1,"Female",40,"High School","Full Time","White","Other","Married",1,2,2,2,1,1,1,2,2,4
"1137",10,1,2,1,1,1,1,"Female",65,"Primary School","Part Time","White","Christian","Widowed",1,2,2,1,1,1,1,2,1,1
"1138",9,2,3,1,1,2,1,"Male",22,"Some College","Full Time","White","Christian","Single",2,4,4,4,1,1,1,2,1,2
"1139",10,1,1,1,1,1,1,"Male",38,"High School","Full Time","White","Other","Married",1,4,4,2,1,1,1,2,1,2
"1140",6,2,6,1,1,1,1,"Male",29,"Primary School","Full Time","White","Other","Single",1,4,2,4,1,-1,-1,1,2,1
"1141",10,1,2,1,1,1,1,"Male",41,"Some College","Full Time","White","Christian","Married",1,2,2,1,1,1,1,2,1,1
"1142",10,1,1,1,1,1,1,"Female",52,"Some College","Self Employed","White","Catholic","Married",1,4,3,3,1,1,1,2,1,1
"1143",9,1,3,1,1,2,1,"Female",46,"High School","Full Time","White","Christian","Married",1,3,2,3,1,1,1,1,1,1
"1144",9,1,3,1,1,2,1,"Female",49,"High School","Part Time","White","Christian","Married",1,4,2,3,1,1,1,1,1,2
"1145",5,1,7,1,1,3,1,"Female",51,"Degree","Unemployed","White","None","Separated",2,4,2,4,1,-1,1,2,2,2
"1146",5,1,7,1,1,2,1,"Male",59,"Degree","Full Time","White","Christian","Married",1,4,4,2,-1,-1,1,2,2,3
"1147",10,2,2,1,1,2,1,"Female",77,"Some College","Unemployed","White","Christian","Widowed",1,3,2,2,1,1,1,2,1,2
"1148",9,1,7,1,1,1,1,"Male",70,"Degree","Unemployed","White","Catholic","Separated",2,4,2,2,1,1,1,2,1,-1
"1149",8,1,6,1,1,2,1,"Male",35,"Degree","Full Time","White","Other","Married",2,4,5,3,1,1,1,2,2,1
"1150",6,1,3,1,1,1,1,"Female",61,"High School","Part Time","White","Christian","Married",2,3,2,3,1,1,1,1,1,1
"1151",9,1,7,0,2,2,1,"Male",23,"High School","Full Time","White","None","Single",2,4,3,4,1,1,1,2,2,3
"1152",10,1,7,1,1,2,1,"Female",66,"Primary School","Unemployed","White","Christian","Married",1,2,4,2,1,1,1,2,2,1
"1153",10,1,1,1,1,1,1,"Female",32,"Degree","Other","White","Christian","Separated",2,4,2,3,1,1,1,2,1,1
"1154",8,3,3,1,1,1,1,"Male",43,"Some College","Full Time","White","Christian","Married",1,3,2,2,1,1,1,2,1,1
"1155",10,1,1,1,1,1,1,"Female",35,"High School","Housewife","White","Christian","Married",2,2,4,1,1,1,1,2,1,1
"1156",9,2,4,1,1,2,1,"Male",47,"Some College","Full Time","White","Christian","Married",2,3,2,3,1,1,1,2,1,4
"1157",8,4,5,1,2,4,1,"Male",74,"Some College","Unemployed","White","Christian","Married",3,4,2,5,2,2,1,2,1,1
"1158",1,8,6,0,2,1,1,"Female",27,"High School","Full Time","Black","None","Single",1,4,-1,-1,2,2,2,2,2,4
"1159",7,2,3,1,1,2,1,"Female",31,"Degree","Full Time","White","Christian","Married",2,4,3,4,1,1,1,2,1,2
"1160",10,4,7,1,1,2,1,"Male",29,"High School","Other","White",NA,"Married",2,4,1,3,1,1,1,2,2,2
"1161",10,6,1,1,1,1,1,"Female",25,"Some College","Full Time","Black","Other","Married",1,1,4,1,1,1,1,2,1,1
"1162",7,2,4,0,1,3,1,"Male",54,"High School","Full Time","White","None","Widowed",2,4,4,2,1,1,1,2,2,2
"1163",10,2,1,1,1,1,1,"Female",33,"Degree","Part Time","White","Christian","Married",2,4,3,3,1,1,1,2,1,1
"1164",10,1,1,1,1,1,1,"Male",68,"Degree","Unemployed","White","Christian","Married",2,3,4,1,1,1,1,2,1,1
"1165",10,1,6,1,1,1,1,"Female",46,"Some College","Full Time","White","Christian","Single",2,3,2,1,1,1,1,2,1,1
"1166",10,2,1,1,1,1,1,"Male",20,"Degree","Full Time","White","Christian","Single",2,2,4,2,1,1,1,2,1,3
"1167",10,4,5,1,1,1,1,"Male",25,"Primary School","Full Time","Black","Christian","Single",2,2,2,4,1,1,1,1,2,1
"1168",8,1,7,1,2,3,1,"Male",31,"Degree","Full Time","White","None","Single",2,3,1,3,1,1,1,2,2,2
"1169",7,2,3,1,1,2,1,"Male",74,"Primary School","Unemployed","White","Catholic","Single",2,3,2,3,1,-1,1,2,1,2
"1170",10,1,1,1,1,1,1,"Male",83,"High School","Unemployed","White","Christian","Married",2,1,-1,2,1,1,1,2,1,3
"1171",9,1,2,1,1,1,1,"Female",63,"Some College","Unemployed","White","Christian","Married",1,3,1,2,1,1,1,2,2,2
"1172",10,1,2,1,1,1,1,"Female",73,"Some College","Unemployed","White","Catholic","Married",2,2,2,3,1,1,1,2,1,1
"1173",10,1,2,1,1,1,1,"Female",53,"Degree","Full Time","White","Catholic","Married",2,5,4,3,1,1,1,2,1,1
"1174",10,1,2,1,1,1,1,"Male",43,"High School","Full Time","White","Christian","Separated",1,5,4,1,1,1,1,2,1,1
"1175",10,1,2,1,1,1,1,"Female",45,"High School","Full Time","White","Christian","Married",1,1,4,1,1,1,1,2,1,1
"1176",10,1,1,1,1,1,1,"Female",59,"High School","Other","White","Christian","Separated",2,1,2,2,1,1,1,2,1,1
"1177",10,1,1,1,1,1,1,"Female",74,"High School","Unemployed","White","Christian","Married",2,2,4,1,1,1,1,2,1,1
"1178",10,1,1,1,1,1,1,"Female",43,"Some College","Full Time","White","Other","Separated",2,1,4,1,1,1,1,2,1,2
"1179",10,1,1,1,1,1,1,"Male",24,"High School","Part Time","White","Other","Married",4,3,1,5,2,1,1,2,1,1
"1180",7,4,3,1,1,2,1,"Female",21,"Some College","Other","White","Other","Single",2,4,3,4,1,1,1,2,1,1
"1181",8,1,2,1,1,2,1,"Male",69,"Degree","Unemployed","White","Christian","Married",2,3,4,4,1,1,1,2,1,2
"1182",10,1,2,1,1,1,1,"Female",48,"Some College","Full Time","White","Other","Married",1,4,4,2,1,1,1,2,1,2
"1183",9,10,7,1,1,1,1,"Male",25,NA,"Full Time","White","Other","Married",3,2,1,3,1,1,1,1,2,1
"1184",10,1,3,1,1,1,1,"Female",38,"Primary School","Unemployed","White","None","Single",2,1,4,2,1,1,1,2,1,1
"1185",10,1,2,1,1,1,1,"Female",35,"Degree","Full Time","White","Other","Separated",1,2,4,2,1,1,1,2,1,1
"1186",10,1,2,1,1,1,1,"Male",23,"Degree","Unemployed","White","Other","Single",1,2,4,1,1,1,1,2,1,1
"1187",10,1,1,1,1,1,1,"Male",42,"Degree","Full Time","White","Christian","Married",1,3,5,1,1,1,1,2,1,1
"1188",5,2,5,1,1,2,1,"Male",44,"High School","Full Time","White","Christian","Married",2,2,4,2,1,1,1,2,2,2
"1189",10,1,1,1,1,1,1,"Female",65,"High School","Part Time","Hispanic","Christian","Married",1,4,2,2,1,1,1,2,1,1
"1190",10,10,5,1,1,1,1,"Male",25,"High School","Full Time","Hispanic","None","Single",1,3,2,3,1,1,1,2,2,1
"1191",10,1,3,1,1,1,1,"Male",34,"Some College","Full Time","Hispanic","Catholic","Married",1,1,1,1,1,1,1,2,1,2
"1192",10,1,1,1,1,1,1,"Female",25,"Some College","Unemployed","Hispanic","Catholic","Married",1,4,4,1,1,1,1,2,1,1
"1193",5,1,4,1,2,2,1,"Male",20,"High School","Full Time","White","Catholic","Single",2,3,3,3,1,1,1,1,2,1
"1194",10,1,5,1,1,1,1,"Female",37,"High School","Housewife","Hispanic","Catholic","Married",1,2,4,4,1,1,1,1,2,1
"1195",10,1,1,1,1,1,1,"Female",38,"High School","Housewife","Hispanic","Christian","Married",1,4,3,2,1,1,1,1,1,1
"1196",5,1,6,1,1,2,1,"Male",23,"High School","Full Time","Hispanic","Catholic","Married",3,4,2,4,1,1,1,1,2,1
"1197",10,1,7,1,1,1,1,"Female",40,"High School","Full Time","White","Christian","Married",2,1,2,1,1,1,1,2,1,2
"1198",10,6,3,1,1,1,1,"Male",26,"Some College","Full Time","Hispanic",NA,"Married",1,2,1,1,1,1,1,2,2,2
"1199",8,2,4,0,1,2,1,"Male",61,"Degree","Self Employed","Hispanic","Christian","Married",2,3,1,3,1,1,1,2,1,3
"1200",10,1,3,1,1,1,1,"Female",60,"High School","Unemployed","White","Other","Married",3,4,5,3,1,1,1,2,2,1
